DATE,ETH_TYPE,ETH_SRC,IPv4_SRC,IPv4_DST,IP_PROTO,PORT_SRC,PORT_DST,COOKIE,BYTE_COUNT,DURATION(s),HARD_TIMEOUT,IDLE_TIMEOUT,PACKET_COUNT,PRIORITY,REASON
2017/03/16 17:35:52,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,194.8.30.16,17(UDP),123/udp,123/udp,1594,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:36:49,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,172.16.4.2,17(UDP),17107/udp,53/udp,1595,249,20,0,20,2,40000,IDLE_TIMEOUT
2017/03/16 17:36:49,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,17107/udp,1595,249,20,0,20,2,40000,IDLE_TIMEOUT
2017/03/16 17:36:49,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,195.22.17.7,17(UDP),123/udp,123/udp,1596,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:36:49,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,195.22.17.7,17(UDP),123/udp,123/udp,1596,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:36:58,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,62.48.148.210,17(UDP),123/udp,123/udp,1597,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:36:58,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,62.48.148.210,17(UDP),123/udp,123/udp,1597,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:37:51,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,172.16.4.2,17(UDP),15724/udp,53/udp,1599,498,32,0,20,4,40000,IDLE_TIMEOUT
2017/03/16 17:37:51,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,15724/udp,1599,498,32,0,20,4,40000,IDLE_TIMEOUT
2017/03/16 17:39:05,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,172.16.4.2,17(UDP),46593/udp,53/udp,1602,499,20,0,20,4,40000,IDLE_TIMEOUT
2017/03/16 17:39:05,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,46593/udp,1602,499,20,0,20,4,40000,IDLE_TIMEOUT
2017/03/16 17:43:03,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,172.16.4.2,17(UDP),17314/udp,53/udp,1604,388,20,0,20,4,40000,IDLE_TIMEOUT
2017/03/16 17:43:03,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,17314/udp,1604,388,20,0,20,4,40000,IDLE_TIMEOUT
2017/03/16 17:43:03,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,195.22.17.7,17(UDP),123/udp,123/udp,1605,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:43:03,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,195.22.17.7,17(UDP),123/udp,123/udp,1605,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:43:03,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,193.136.164.4,17(UDP),123/udp,123/udp,1606,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:43:03,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,193.136.164.4,17(UDP),123/udp,123/udp,1606,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 17:43:30,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,172.16.4.2,17(UDP),42381/udp,53/udp,1607,712,24,0,20,6,40000,IDLE_TIMEOUT
2017/03/16 17:43:30,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,42381/udp,1607,712,24,0,20,6,40000,IDLE_TIMEOUT
2017/03/16 17:43:30,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,212.113.190.2,17(UDP),123/udp,123/udp,1608,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 18:02:47,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,172.16.4.2,17(UDP),38228/udp,53/udp,1501,0,20,0,20,0,40000,IDLE_TIMEOUT
2017/03/16 18:02:47,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,38228/udp,1501,0,20,0,20,0,40000,IDLE_TIMEOUT
2017/03/16 18:05:07,0x0800(IPv4),9c:d6:43:2d:2b:c0,192.168.3.252,255.255.255.255,17(UDP),67/udp,68/udp,1502,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 18:51:34,0x0800(IPv4),9c:d6:43:2d:2b:c0,192.168.3.252,255.255.255.255,17(UDP),67/udp,68/udp,1500,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/16 18:51:34,0x0800(IPv4),ff:ff:ff:ff:ff:ff,192.168.3.252,255.255.255.255,17(UDP),68/udp,67/udp,1500,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,172.16.4.2,17(UDP),54785/udp,53/udp,1514,10512,50,0,20,130,40000,IDLE_TIMEOUT
